dataset,snippet,metric,metric_value,#_of_warnings,tool
63,4,adjusted_fix_sig,0.425,77.0,all_tools
63,5,adjusted_fix_sig,2.9051914,79.0,all_tools
63,6,adjusted_fix_sig,0.8669013333333334,98.0,all_tools
63,7,adjusted_fix_sig,0.10787605,39.0,all_tools
63,8,adjusted_fix_sig,0.241187,71.0,all_tools
63,9,adjusted_fix_sig,0.6465266,34.0,all_tools
63,10,adjusted_fix_sig,1.10297925,35.0,all_tools
63,11,adjusted_fix_sig,1.2598273333333332,57.0,all_tools
63,12,adjusted_fix_sig,0.5756184,76.0,all_tools
63,13,adjusted_fix_sig,6.436988833333333,45.0,all_tools
63,14,adjusted_fix_sig,0.0,45.0,all_tools
63,15,adjusted_fix_sig,0.6469865333333333,26.0,all_tools
63,16,adjusted_fix_sig,0.6525656666666667,22.0,all_tools
63,17,adjusted_fix_sig,1.0895208333333335,0.0,all_tools
63,18,adjusted_fix_sig,1.61501335,0.0,all_tools
63,19,adjusted_fix_sig,0.468504,0.0,all_tools
63,20,adjusted_fix_sig,0.0,0.0,all_tools
63,21,adjusted_fix_sig,0.0,0.0,all_tools
63,22,adjusted_fix_sig,0.369805775,0.0,all_tools
63,23,adjusted_fix_sig,0.3446160625,0.0,all_tools
63,24,adjusted_fix_sig,0.782111025,0.0,all_tools
63,25,adjusted_fix_sig,0.6956899999999999,0.0,all_tools
63,26,adjusted_fix_sig,0.0788045,0.0,all_tools
63,27,adjusted_fix_sig,0.0,0.0,all_tools
63,28,adjusted_fix_sig,0.95,0.0,all_tools
63,29,adjusted_fix_sig,0.319328,0.0,all_tools
63,30,adjusted_fix_sig,1.070199575,0.0,all_tools
63,31,adjusted_fix_sig,0.359252225,0.0,all_tools
63,32,adjusted_fix_sig,0.7660482500000001,0.0,all_tools
63,33,adjusted_fix_sig,1.44020525,0.0,all_tools
63,34,adjusted_fix_sig,0.8920514444444445,0.0,all_tools
63,35,adjusted_fix_sig,0.6372011142857142,0.0,all_tools
63,36,adjusted_fix_sig,0.5316787142857143,0.0,all_tools
63,37,adjusted_fix_sig,0.828344,0.0,all_tools
63,38,adjusted_fix_sig,0.5885861666666666,0.0,all_tools
63,39,adjusted_fix_sig,0.7586309714285715,0.0,all_tools
63,40,adjusted_fix_sig,0.9255011428571428,0.0,all_tools
63,41,adjusted_fix_sig,0.0,0.0,all_tools
63,42,adjusted_fix_sig,0.0,0.0,all_tools
63,43,adjusted_fix_sig,0.0,0.0,all_tools
63,44,adjusted_fix_sig,0.0,0.0,all_tools
63,45,adjusted_fix_sig,0.0,0.0,all_tools
63,46,adjusted_fix_sig,0.0,0.0,all_tools
63,47,adjusted_fix_sig,0.0,0.0,all_tools
63,48,adjusted_fix_sig,0.0,0.0,all_tools
63,49,adjusted_fix_sig,0.0,0.0,all_tools
63,50,adjusted_fix_sig,0.0,0.0,all_tools
63,51,adjusted_fix_sig,0.0,0.0,all_tools
63,52,adjusted_fix_sig,0.0,0.0,all_tools
63,53,adjusted_fix_sig,0.0,0.0,all_tools
63,54,adjusted_fix_sig,0.0,0.0,all_tools
63,55,adjusted_fix_sig,0.0,0.0,all_tools
63,56,adjusted_fix_sig,0.0,0.0,all_tools
63,57,adjusted_fix_sig,0.0,0.0,all_tools
63,58,adjusted_fix_sig,0.0,0.0,all_tools
63,59,adjusted_fix_sig,0.0,0.0,all_tools
63,60,adjusted_fix_sig,0.0,0.0,all_tools
63,61,adjusted_fix_sig,0.0,0.0,all_tools
63,62,adjusted_fix_sig,0.0,0.0,all_tools
63,63,adjusted_fix_sig,0.0,0.0,all_tools
63,64,adjusted_fix_sig,0.0,0.0,all_tools
63,1,adjusted_fix_non_sig,1.022847142857143,96.0,all_tools
63,2,adjusted_fix_non_sig,1.0680243333333332,89.0,all_tools
63,3,adjusted_fix_non_sig,1.06171,74.0,all_tools
63,4,adjusted_fix_non_sig,1.03594,77.0,all_tools
63,5,adjusted_fix_non_sig,0.7713774,79.0,all_tools
63,6,adjusted_fix_non_sig,1.0115040000000002,98.0,all_tools
63,7,adjusted_fix_non_sig,1.2294025,39.0,all_tools
63,8,adjusted_fix_non_sig,1.20358,71.0,all_tools
63,9,adjusted_fix_non_sig,1.0321358,34.0,all_tools
63,10,adjusted_fix_non_sig,0.98339175,35.0,all_tools
63,11,adjusted_fix_non_sig,0.9566937333333334,57.0,all_tools
63,12,adjusted_fix_non_sig,1.067363,76.0,all_tools
63,13,adjusted_fix_non_sig,0.6250355,45.0,all_tools
63,14,adjusted_fix_non_sig,1.06452,45.0,all_tools
63,15,adjusted_fix_non_sig,1.0489339999999998,26.0,all_tools
63,16,adjusted_fix_non_sig,1.0599005000000001,22.0,all_tools
63,17,adjusted_fix_non_sig,0.9452923333333333,0.0,all_tools
63,18,adjusted_fix_non_sig,0.9863329999999999,0.0,all_tools
63,19,adjusted_fix_non_sig,1.03322,0.0,all_tools
63,20,adjusted_fix_non_sig,1.13636,0.0,all_tools
63,21,adjusted_fix_non_sig,1.35294,0.0,all_tools
63,22,adjusted_fix_non_sig,1.0550675,0.0,all_tools
63,23,adjusted_fix_non_sig,1.2048075,0.0,all_tools
63,24,adjusted_fix_non_sig,1.0106297499999999,0.0,all_tools
63,25,adjusted_fix_non_sig,1.027663,0.0,all_tools
63,26,adjusted_fix_non_sig,1.14739,0.0,all_tools
63,27,adjusted_fix_non_sig,1.075,0.0,all_tools
63,28,adjusted_fix_non_sig,1.005884,0.0,all_tools
63,29,adjusted_fix_non_sig,1.0800800000000002,0.0,all_tools
63,30,adjusted_fix_non_sig,0.99375925,0.0,all_tools
63,31,adjusted_fix_non_sig,1.07234375,0.0,all_tools
63,32,adjusted_fix_non_sig,1.01264575,0.0,all_tools
63,33,adjusted_fix_non_sig,0.9768306250000001,0.0,all_tools
63,34,adjusted_fix_non_sig,1.01012,0.0,all_tools
63,35,adjusted_fix_non_sig,1.036279857142857,0.0,all_tools
63,36,adjusted_fix_non_sig,1.0246478571428572,0.0,all_tools
63,37,adjusted_fix_non_sig,1.0184845,0.0,all_tools
63,38,adjusted_fix_non_sig,1.0385704999999998,0.0,all_tools
63,39,adjusted_fix_non_sig,1.0295549999999998,0.0,all_tools
63,40,adjusted_fix_non_sig,1.0021907142857143,0.0,all_tools
63,41,adjusted_fix_non_sig,0.0,0.0,all_tools
63,42,adjusted_fix_non_sig,0.0,0.0,all_tools
63,43,adjusted_fix_non_sig,0.0,0.0,all_tools
63,44,adjusted_fix_non_sig,0.0,0.0,all_tools
63,45,adjusted_fix_non_sig,0.0,0.0,all_tools
63,46,adjusted_fix_non_sig,0.0,0.0,all_tools
63,47,adjusted_fix_non_sig,0.0,0.0,all_tools
63,48,adjusted_fix_non_sig,0.0,0.0,all_tools
63,49,adjusted_fix_non_sig,0.0,0.0,all_tools
63,50,adjusted_fix_non_sig,0.0,0.0,all_tools
63,51,adjusted_fix_non_sig,0.0,0.0,all_tools
63,52,adjusted_fix_non_sig,0.0,0.0,all_tools
63,53,adjusted_fix_non_sig,0.0,0.0,all_tools
63,54,adjusted_fix_non_sig,0.0,0.0,all_tools
63,55,adjusted_fix_non_sig,0.0,0.0,all_tools
63,56,adjusted_fix_non_sig,0.0,0.0,all_tools
63,57,adjusted_fix_non_sig,0.0,0.0,all_tools
63,58,adjusted_fix_non_sig,0.0,0.0,all_tools
63,59,adjusted_fix_non_sig,0.0,0.0,all_tools
63,60,adjusted_fix_non_sig,0.0,0.0,all_tools
63,61,adjusted_fix_non_sig,0.0,0.0,all_tools
63,62,adjusted_fix_non_sig,0.0,0.0,all_tools
63,63,adjusted_fix_non_sig,0.0,0.0,all_tools
63,64,adjusted_fix_non_sig,0.0,0.0,all_tools
63,1,adjusted_gaze_flow,0.8939634285714285,96.0,all_tools
63,2,adjusted_gaze_flow,1.5909683333333333,89.0,all_tools
63,3,adjusted_gaze_flow,1.4814991666666668,74.0,all_tools
63,4,adjusted_gaze_flow,0.8340995,77.0,all_tools
63,5,adjusted_gaze_flow,0.8475556666666666,79.0,all_tools
63,6,adjusted_gaze_flow,1.78484475,98.0,all_tools
63,7,adjusted_gaze_flow,0.0,39.0,all_tools
63,8,adjusted_gaze_flow,1.467374,71.0,all_tools
63,9,adjusted_gaze_flow,1.7880827750000001,34.0,all_tools
63,10,adjusted_gaze_flow,1.1948017333333332,35.0,all_tools
63,11,adjusted_gaze_flow,1.4922766,57.0,all_tools
63,12,adjusted_gaze_flow,0.5471588333333334,76.0,all_tools
63,13,adjusted_gaze_flow,0.271832,45.0,all_tools
63,14,adjusted_gaze_flow,1.4582316666666666,45.0,all_tools
63,15,adjusted_gaze_flow,1.6839356666666665,26.0,all_tools
63,16,adjusted_gaze_flow,0.6687440000000001,22.0,all_tools
63,17,adjusted_gaze_flow,0.91335,0.0,all_tools
63,18,adjusted_gaze_flow,1.309525,0.0,all_tools
63,19,adjusted_gaze_flow,2.64243,0.0,all_tools
63,20,adjusted_gaze_flow,0.584649,0.0,all_tools
63,21,adjusted_gaze_flow,0.953450875,0.0,all_tools
63,22,adjusted_gaze_flow,1.2158466250000002,0.0,all_tools
63,23,adjusted_gaze_flow,0.664894375,0.0,all_tools
63,24,adjusted_gaze_flow,0.39904100000000003,0.0,all_tools
63,25,adjusted_gaze_flow,1.2139950000000002,0.0,all_tools
63,26,adjusted_gaze_flow,1.396597,0.0,all_tools
63,27,adjusted_gaze_flow,0.59716,0.0,all_tools
63,28,adjusted_gaze_flow,0.737054,0.0,all_tools
63,29,adjusted_gaze_flow,1.049636,0.0,all_tools
63,30,adjusted_gaze_flow,2.0015175000000003,0.0,all_tools
63,31,adjusted_gaze_flow,0.9105668750000001,0.0,all_tools
63,32,adjusted_gaze_flow,1.62674875,0.0,all_tools
63,33,adjusted_gaze_flow,0.8239138888888888,0.0,all_tools
63,34,adjusted_gaze_flow,0.9286387142857143,0.0,all_tools
63,35,adjusted_gaze_flow,1.2251139999999998,0.0,all_tools
63,36,adjusted_gaze_flow,1.3266493333333333,0.0,all_tools
63,37,adjusted_gaze_flow,0.841827,0.0,all_tools
63,38,adjusted_gaze_flow,0.7460811428571429,0.0,all_tools
63,39,adjusted_gaze_flow,0.0,0.0,all_tools
63,40,adjusted_gaze_flow,0.0,0.0,all_tools
63,41,adjusted_gaze_flow,0.0,0.0,all_tools
63,42,adjusted_gaze_flow,0.0,0.0,all_tools
63,43,adjusted_gaze_flow,0.0,0.0,all_tools
63,44,adjusted_gaze_flow,0.0,0.0,all_tools
63,45,adjusted_gaze_flow,0.0,0.0,all_tools
63,46,adjusted_gaze_flow,0.0,0.0,all_tools
63,47,adjusted_gaze_flow,0.0,0.0,all_tools
63,48,adjusted_gaze_flow,0.0,0.0,all_tools
63,49,adjusted_gaze_flow,0.0,0.0,all_tools
63,50,adjusted_gaze_flow,0.0,0.0,all_tools
63,51,adjusted_gaze_flow,0.0,0.0,all_tools
63,52,adjusted_gaze_flow,0.0,0.0,all_tools
63,53,adjusted_gaze_flow,0.0,0.0,all_tools
63,54,adjusted_gaze_flow,0.0,0.0,all_tools
63,55,adjusted_gaze_flow,0.0,0.0,all_tools
63,56,adjusted_gaze_flow,0.0,0.0,all_tools
63,57,adjusted_gaze_flow,0.0,0.0,all_tools
63,58,adjusted_gaze_flow,0.0,0.0,all_tools
63,59,adjusted_gaze_flow,0.0,0.0,all_tools
63,60,adjusted_gaze_flow,0.0,0.0,all_tools
63,61,adjusted_gaze_flow,0.0,0.0,all_tools
63,62,adjusted_gaze_flow,0.0,0.0,all_tools
63,63,adjusted_gaze_flow,0.0,0.0,all_tools
63,64,adjusted_gaze_flow,0.0,0.0,all_tools
63,1,adjusted_gaze_non_flow,1.0452225714285714,96.0,all_tools
63,2,adjusted_gaze_non_flow,0.8153225000000001,89.0,all_tools
63,3,adjusted_gaze_non_flow,0.9060483333333332,74.0,all_tools
63,4,adjusted_gaze_non_flow,1.1235435,77.0,all_tools
63,5,adjusted_gaze_non_flow,1.2018866666666668,79.0,all_tools
63,6,adjusted_gaze_non_flow,0.9607587500000001,98.0,all_tools
63,7,adjusted_gaze_non_flow,1.02222,39.0,all_tools
63,8,adjusted_gaze_non_flow,0.8504400000000001,71.0,all_tools
63,9,adjusted_gaze_non_flow,0.97748425,34.0,all_tools
63,10,adjusted_gaze_non_flow,0.9503439333333333,35.0,all_tools
63,11,adjusted_gaze_non_flow,0.9097497999999999,57.0,all_tools
63,12,adjusted_gaze_non_flow,1.1378205,76.0,all_tools
63,13,adjusted_gaze_non_flow,1.21845,45.0,all_tools
63,14,adjusted_gaze_non_flow,0.7639411666666667,45.0,all_tools
63,15,adjusted_gaze_non_flow,0.9316063333333333,26.0,all_tools
63,16,adjusted_gaze_non_flow,1.0451714999999997,22.0,all_tools
63,17,adjusted_gaze_non_flow,1.032905,0.0,all_tools
63,18,adjusted_gaze_non_flow,0.850228,0.0,all_tools
63,19,adjusted_gaze_non_flow,0.850688,0.0,all_tools
63,20,adjusted_gaze_non_flow,1.06558,0.0,all_tools
63,21,adjusted_gaze_non_flow,1.01070075,0.0,all_tools
63,22,adjusted_gaze_non_flow,0.9877821250000001,0.0,all_tools
63,23,adjusted_gaze_non_flow,1.5445462499999998,0.0,all_tools
63,24,adjusted_gaze_non_flow,1.1155650000000001,0.0,all_tools
63,25,adjusted_gaze_non_flow,0.940281,0.0,all_tools
63,26,adjusted_gaze_non_flow,0.9228835,0.0,all_tools
63,27,adjusted_gaze_non_flow,1.1272135,0.0,all_tools
63,28,adjusted_gaze_non_flow,1.08452,0.0,all_tools
63,29,adjusted_gaze_non_flow,0.9702204999999999,0.0,all_tools
63,30,adjusted_gaze_non_flow,0.788140625,0.0,all_tools
63,31,adjusted_gaze_non_flow,1.0505493750000001,0.0,all_tools
63,32,adjusted_gaze_non_flow,0.87032775,0.0,all_tools
63,33,adjusted_gaze_non_flow,1.344346888888889,0.0,all_tools
63,34,adjusted_gaze_non_flow,1.0558482857142857,0.0,all_tools
63,35,adjusted_gaze_non_flow,0.9389531249999999,0.0,all_tools
63,36,adjusted_gaze_non_flow,0.9216045,0.0,all_tools
63,37,adjusted_gaze_non_flow,1.036784,0.0,all_tools
63,38,adjusted_gaze_non_flow,1.0149342857142856,0.0,all_tools
63,39,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,40,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,41,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,42,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,43,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,44,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,45,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,46,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,47,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,48,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,49,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,50,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,51,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,52,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,53,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,54,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,55,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,56,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,57,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,58,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,59,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,60,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,61,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,62,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,63,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,64,adjusted_gaze_non_flow,0.0,0.0,all_tools
63,1,adjusted_fix_flow,0.8996162857142859,96.0,all_tools
63,2,adjusted_fix_flow,1.550205,89.0,all_tools
63,3,adjusted_fix_flow,1.4372716666666667,74.0,all_tools
63,4,adjusted_fix_flow,0.831264,77.0,all_tools
63,5,adjusted_fix_flow,0.9216433333333334,79.0,all_tools
63,6,adjusted_fix_flow,2.3485692499999997,98.0,all_tools
63,7,adjusted_fix_flow,0.0,39.0,all_tools
63,8,adjusted_fix_flow,1.495002,71.0,all_tools
63,9,adjusted_fix_flow,1.79808875,34.0,all_tools
63,10,adjusted_fix_flow,1.243632,35.0,all_tools
63,11,adjusted_fix_flow,1.6806484000000002,57.0,all_tools
63,12,adjusted_fix_flow,0.7300476666666667,76.0,all_tools
63,13,adjusted_fix_flow,0.236364,45.0,all_tools
63,14,adjusted_fix_flow,1.4864766666666667,45.0,all_tools
63,15,adjusted_fix_flow,1.6561683333333335,26.0,all_tools
63,16,adjusted_fix_flow,0.9332984999999999,22.0,all_tools
63,17,adjusted_fix_flow,0.9798629999999999,0.0,all_tools
63,18,adjusted_fix_flow,1.44657,0.0,all_tools
63,19,adjusted_fix_flow,2.64935,0.0,all_tools
63,20,adjusted_fix_flow,0.698413,0.0,all_tools
63,21,adjusted_fix_flow,0.998019125,0.0,all_tools
63,22,adjusted_fix_flow,1.414336375,0.0,all_tools
63,23,adjusted_fix_flow,0.64260675,0.0,all_tools
63,24,adjusted_fix_flow,0.525893,0.0,all_tools
63,25,adjusted_fix_flow,1.39352,0.0,all_tools
63,26,adjusted_fix_flow,1.5599625,0.0,all_tools
63,27,adjusted_fix_flow,0.520835,0.0,all_tools
63,28,adjusted_fix_flow,0.814161,0.0,all_tools
63,29,adjusted_fix_flow,1.0257467500000002,0.0,all_tools
63,30,adjusted_fix_flow,2.060645,0.0,all_tools
63,31,adjusted_fix_flow,1.028306,0.0,all_tools
63,32,adjusted_fix_flow,1.5692050000000002,0.0,all_tools
63,33,adjusted_fix_flow,0.8923857777777777,0.0,all_tools
63,34,adjusted_fix_flow,0.8557254285714286,0.0,all_tools
63,35,adjusted_fix_flow,1.340073,0.0,all_tools
63,36,adjusted_fix_flow,1.4290046666666665,0.0,all_tools
63,37,adjusted_fix_flow,1.0569911428571428,0.0,all_tools
63,38,adjusted_fix_flow,0.7603277142857143,0.0,all_tools
63,39,adjusted_fix_flow,0.0,0.0,all_tools
63,40,adjusted_fix_flow,0.0,0.0,all_tools
63,41,adjusted_fix_flow,0.0,0.0,all_tools
63,42,adjusted_fix_flow,0.0,0.0,all_tools
63,43,adjusted_fix_flow,0.0,0.0,all_tools
63,44,adjusted_fix_flow,0.0,0.0,all_tools
63,45,adjusted_fix_flow,0.0,0.0,all_tools
63,46,adjusted_fix_flow,0.0,0.0,all_tools
63,47,adjusted_fix_flow,0.0,0.0,all_tools
63,48,adjusted_fix_flow,0.0,0.0,all_tools
63,49,adjusted_fix_flow,0.0,0.0,all_tools
63,50,adjusted_fix_flow,0.0,0.0,all_tools
63,51,adjusted_fix_flow,0.0,0.0,all_tools
63,52,adjusted_fix_flow,0.0,0.0,all_tools
63,53,adjusted_fix_flow,0.0,0.0,all_tools
63,54,adjusted_fix_flow,0.0,0.0,all_tools
63,55,adjusted_fix_flow,0.0,0.0,all_tools
63,56,adjusted_fix_flow,0.0,0.0,all_tools
63,57,adjusted_fix_flow,0.0,0.0,all_tools
63,58,adjusted_fix_flow,0.0,0.0,all_tools
63,59,adjusted_fix_flow,0.0,0.0,all_tools
63,60,adjusted_fix_flow,0.0,0.0,all_tools
63,61,adjusted_fix_flow,0.0,0.0,all_tools
63,62,adjusted_fix_flow,0.0,0.0,all_tools
63,63,adjusted_fix_flow,0.0,0.0,all_tools
63,64,adjusted_fix_flow,0.0,0.0,all_tools
63,1,adjusted_fix_non_flow,1.0428102857142858,96.0,all_tools
63,2,adjusted_fix_non_flow,0.8280616666666666,89.0,all_tools
63,3,adjusted_fix_non_flow,0.9146789999999999,74.0,all_tools
63,4,adjusted_fix_non_flow,1.125655,77.0,all_tools
63,5,adjusted_fix_non_flow,1.10377,79.0,all_tools
63,6,adjusted_fix_non_flow,0.932572,98.0,all_tools
63,7,adjusted_fix_non_flow,1.02222,39.0,all_tools
63,8,adjusted_fix_non_flow,0.8415996,71.0,all_tools
63,9,adjusted_fix_non_flow,0.9771967500000001,34.0,all_tools
63,10,adjusted_fix_non_flow,0.9378979333333334,35.0,all_tools
63,11,adjusted_fix_non_flow,0.8752138,57.0,all_tools
63,12,adjusted_fix_non_flow,1.0821593333333333,76.0,all_tools
63,13,adjusted_fix_non_flow,1.22909,45.0,all_tools
63,14,adjusted_fix_non_flow,0.7493910833333334,45.0,all_tools
63,15,adjusted_fix_non_flow,0.9343831666666667,26.0,all_tools
63,16,adjusted_fix_non_flow,1.0090931666666665,22.0,all_tools
63,17,adjusted_fix_non_flow,1.0076465,0.0,all_tools
63,18,adjusted_fix_non_flow,0.7839175,0.0,all_tools
63,19,adjusted_fix_non_flow,0.850059,0.0,all_tools
63,20,adjusted_fix_non_flow,1.04762,0.0,all_tools
63,21,adjusted_fix_non_flow,1.000455375,0.0,all_tools
63,22,adjusted_fix_non_flow,0.9765472500000001,0.0,all_tools
63,23,adjusted_fix_non_flow,1.580765,0.0,all_tools
63,24,adjusted_fix_non_flow,1.091175,0.0,all_tools
63,25,adjusted_fix_non_flow,0.8901805,0.0,all_tools
63,26,adjusted_fix_non_flow,0.8911195,0.0,all_tools
63,27,adjusted_fix_non_flow,1.151316,0.0,all_tools
63,28,adjusted_fix_non_flow,1.05973,0.0,all_tools
63,29,adjusted_fix_non_flow,0.9845515,0.0,all_tools
63,30,adjusted_fix_non_flow,0.775632375,0.0,all_tools
63,31,adjusted_fix_non_flow,0.9840011249999999,0.0,all_tools
63,32,adjusted_fix_non_flow,0.8822336249999999,0.0,all_tools
63,33,adjusted_fix_non_flow,1.2104448888888888,0.0,all_tools
63,34,adjusted_fix_non_flow,1.1129104285714284,0.0,all_tools
63,35,adjusted_fix_non_flow,0.9077762500000001,0.0,all_tools
63,36,adjusted_fix_non_flow,0.8970391666666666,0.0,all_tools
63,37,adjusted_fix_non_flow,0.9867467142857143,0.0,all_tools
63,38,adjusted_fix_non_flow,1.014098142857143,0.0,all_tools
63,39,adjusted_fix_non_flow,0.0,0.0,all_tools
63,40,adjusted_fix_non_flow,0.0,0.0,all_tools
63,41,adjusted_fix_non_flow,0.0,0.0,all_tools
63,42,adjusted_fix_non_flow,0.0,0.0,all_tools
63,43,adjusted_fix_non_flow,0.0,0.0,all_tools
63,44,adjusted_fix_non_flow,0.0,0.0,all_tools
63,45,adjusted_fix_non_flow,0.0,0.0,all_tools
63,46,adjusted_fix_non_flow,0.0,0.0,all_tools
63,47,adjusted_fix_non_flow,0.0,0.0,all_tools
63,48,adjusted_fix_non_flow,0.0,0.0,all_tools
63,49,adjusted_fix_non_flow,0.0,0.0,all_tools
63,50,adjusted_fix_non_flow,0.0,0.0,all_tools
63,51,adjusted_fix_non_flow,0.0,0.0,all_tools
63,52,adjusted_fix_non_flow,0.0,0.0,all_tools
63,53,adjusted_fix_non_flow,0.0,0.0,all_tools
63,54,adjusted_fix_non_flow,0.0,0.0,all_tools
63,55,adjusted_fix_non_flow,0.0,0.0,all_tools
63,56,adjusted_fix_non_flow,0.0,0.0,all_tools
63,57,adjusted_fix_non_flow,0.0,0.0,all_tools
63,58,adjusted_fix_non_flow,0.0,0.0,all_tools
63,59,adjusted_fix_non_flow,0.0,0.0,all_tools
63,60,adjusted_fix_non_flow,0.0,0.0,all_tools
63,61,adjusted_fix_non_flow,0.0,0.0,all_tools
63,62,adjusted_fix_non_flow,0.0,0.0,all_tools
63,63,adjusted_fix_non_flow,0.0,0.0,all_tools
63,64,adjusted_fix_non_flow,0.0,0.0,all_tools
63,1,adjusted_gaze_call,1.3207982857142857,96.0,all_tools
63,2,adjusted_gaze_call,1.3130311666666667,89.0,all_tools
63,3,adjusted_gaze_call,0.9968253333333333,74.0,all_tools
63,4,adjusted_gaze_call,1.031472,77.0,all_tools
63,5,adjusted_gaze_call,1.1174448,79.0,all_tools
63,6,adjusted_gaze_call,0.7654860000000001,98.0,all_tools
